House_Area_sqft,Number_of_Rooms,Number_of_Bathrooms,Number_of_Floors,House_Age,Basement,State,City,Region_Type,Renovation_Type,Quality_Grade,Material_Quality,Wall_Condition,Roof_Condition,Plumbing_Condition,Electrical_Condition,Waterproofing_Required,Season,Cement_Price,Steel_Price,Sand_Price,Paint_Price,Brick_Price,Tile_Price,Wood_Price,Estimated_Labour_Cost,Estimated_Duration_Days,Estimated_Renovation_Cost,Budget_Status
3577,8,4,2,14,1,Rajasthan,Jaipur,Rural,Painting,Standard,Standard,7,9,8,9,No,Summer,372.52,68.54,51.08,311.42,9.61,80.62,1704.77,219703.05,45,418355.24,Within Budget
4270,8,4,4,77,0,Rajasthan,Jodhpur,Semi-Urban,Plumbing,Luxury,Standard,4,2,1,3,Yes,Winter,617.46,102.61,86.04,503.43,14.78,129.11,2918.32,151454.63,54,236627.19,Over Budget
3504,8,4,2,8,1,Kerala,Thrissur,Semi-Urban,Electrical,Standard,Standard,9,10,9,10,Yes,Monsoon,394.94,72.76,60.86,328.35,11.0,91.51,1908.98,380846.49,52,465640.62,Within Budget
3607,8,4,2,49,1,West Bengal,Howrah,Urban,Plumbing,Premium,Standard,8,5,6,6,Yes,Winter,490.2,82.73,68.08,380.51,12.49,108.94,2182.48,105917.72,37,146044.87,Over Budget
1049,3,1,1,40,1,Uttar Pradesh,Kanpur,Rural,Painting,Premium,Standard,4,5,8,6,No,Winter,443.51,77.16,61.46,384.62,11.38,96.56,2122.96,83851.65,38,183875.8,Over Budget
2421,4,3,2,1,0,Maharashtra,Mumbai,Urban,Painting,Standard,Economy,9,10,8,8,No,Summer,455.7,77.91,63.19,380.54,11.94,102.09,2125.03,268201.15,30,508303.91,Over Budget
2307,6,4,2,64,0,Gujarat,Vadodara,Semi-Urban,Exterior,Premium,Premium,4,3,4,2,Yes,Summer,492.85,86.3,70.28,406.6,13.51,115.77,2361.21,336272.96,60,503022.65,Over Budget
2928,7,4,2,1,0,Gujarat,Vadodara,Semi-Urban,Painting,Luxury,Standard,8,10,10,8,No,Monsoon,647.58,118.87,96.67,555.05,16.87,140.92,2991.83,274265.98,38,731629.37,Within Budget
2793,7,3,2,48,1,Gujarat,Ahmedabad,Semi-Urban,Flooring,Economy,Standard,5,6,5,7,No,Summer,334.51,59.8,48.45,293.13,9.05,79.08,1625.86,407948.27,60,490310.5,Over Budget
5987,8,5,4,58,0,Telangana,Karimnagar,Semi-Urban,Plumbing,Standard,Standard,3,7,6,6,No,Summer,395.37,69.73,55.07,322.72,9.74,90.37,1802.92,150786.52,44,217602.06,Over Budget
2922,6,3,3,13,0,Uttar Pradesh,Noida,Urban,Bathroom,Standard,Economy,8,10,9,9,No,Winter,361.01,66.6,51.3,300.81,9.29,77.83,1633.55,290425.21,40,404462.01,Within Budget
2624,6,4,2,60,0,Delhi,New Delhi,Urban,Plumbing,Economy,Economy,2,6,3,5,No,Winter,386.04,67.3,55.68,336.41,9.68,84.48,1757.25,130701.4,47,181576.38,Over Budget
1503,3,2,1,66,0,Tamil Nadu,Madurai,Semi-Urban,Roofing,Economy,Standard,6,2,4,5,Yes,Summer,335.6,57.74,46.89,266.56,8.39,76.41,1590.33,259849.71,76,296478.45,Over Budget
3021,7,4,2,70,0,Karnataka,Bengaluru,Urban,Kitchen,Economy,Standard,1,5,2,4,Yes,Monsoon,337.76,60.92,50.23,293.2,8.62,77.09,1534.73,757706.04,93,816872.44,Over Budget
3976,8,5,2,17,0,Telangana,Karimnagar,Semi-Urban,Plumbing,Luxury,Economy,10,10,10,10,Yes,Monsoon,634.66,109.89,85.84,509.41,15.72,133.9,3072.31,80782.11,32,145540.26,Within Budget
5574,8,5,3,46,1,West Bengal,Howrah,Semi-Urban,Exterior,Premium,Economy,5,8,4,8,No,Winter,497.41,82.3,66.78,419.04,13.02,101.48,2259.83,741527.62,71,1159937.87,Over Budget
5204,8,5,4,16,1,Delhi,New Delhi,Urban,Full,Standard,Economy,10,10,10,9,No,Winter,429.95,78.92,67.24,367.13,12.3,101.88,2117.26,507465.47,105,702495.97,Within Budget
1010,1,1,1,51,0,Rajasthan,Jodhpur,Rural,Electrical,Standard,Standard,5,7,3,4,No,Winter,353.8,63.56,52.29,303.99,9.99,81.26,1662.11,110756.14,43,135144.07,Over Budget
2822,6,4,2,52,0,Uttar Pradesh,Kanpur,Semi-Urban,Interior,Standard,Standard,4,3,5,7,No,Winter,356.99,61.79,50.42,311.3,9.23,80.43,1756.16,317693.76,47,346225.05,Over Budget
5063,8,5,4,61,1,Uttar Pradesh,Varanasi,Rural,Interior,Economy,Premium,6,4,6,5,No,Winter,289.24,55.07,43.66,264.3,7.85,65.17,1390.74,434602.4,64,648858.86,Over Budget
4694,8,4,4,43,0,Uttar Pradesh,Noida,Urban,Kitchen,Economy,Standard,8,4,6,8,No,Summer,312.55,54.64,45.87,251.81,7.78,68.69,1389.74,545861.26,65,720795.73,Over Budget
3018,8,4,3,42,0,Uttar Pradesh,Kanpur,Rural,Electrical,Economy,Economy,6,5,5,4,No,Summer,295.25,52.0,45.48,256.12,7.65,65.75,1456.21,295450.5,51,296038.61,Within Budget
4835,8,5,4,46,1,Kerala,Kannur,Semi-Urban,Exterior,Premium,Premium,5,8,7,6,Yes,Summer,522.75,92.74,73.75,414.89,13.91,111.26,2449.71,587040.1,70,847818.28,Within Budget
2354,6,3,1,51,0,Gujarat,Vadodara,Rural,Painting,Luxury,Premium,7,7,3,6,Yes,Monsoon,630.57,112.5,92.4,524.03,17.72,139.38,3058.05,213887.87,49,609750.05,Over Budget
3971,8,4,3,36,1,Maharashtra,Thane,Urban,Bathroom,Economy,Economy,9,8,7,6,No,Winter,386.05,67.36,55.29,312.13,9.65,85.71,1713.18,509432.79,48,641792.96,Within Budget
1281,3,2,1,77,1,Gujarat,Ahmedabad,Rural,Interior,Standard,Premium,4,2,3,5,No,Winter,383.32,69.04,55.88,353.15,11.0,90.55,1997.32,181209.78,48,230669.74,Over Budget
4401,8,4,3,39,0,Tamil Nadu,Madurai,Rural,Full,Premium,Economy,6,5,5,5,Yes,Monsoon,492.02,91.66,71.68,403.52,12.36,110.02,2257.79,489380.24,134,763153.97,Over Budget
5539,8,5,4,2,0,Karnataka,Mysuru,Rural,Painting,Premium,Standard,10,10,9,10,No,Winter,487.37,92.69,72.67,438.65,12.65,106.16,2384.41,351878.16,42,962578.07,Within Budget
4962,8,4,3,64,1,West Bengal,Durgapur,Semi-Urban,Interior,Premium,Economy,2,2,5,3,No,Summer,485.11,83.84,71.73,407.94,12.38,106.18,2286.83,890935.88,64,1217545.68,Over Budget
1081,1,1,1,62,0,Tamil Nadu,Salem,Rural,Plumbing,Economy,Premium,3,2,2,3,Yes,Monsoon,323.3,61.73,50.38,277.64,9.12,71.16,1619.88,43705.68,65,69645.91,Over Budget
2039,6,4,2,31,0,Uttar Pradesh,Varanasi,Urban,Roofing,Luxury,Standard,6,5,6,5,Yes,Monsoon,577.84,104.42,79.83,473.67,14.78,122.12,2617.04,360591.8,72,623330.47,Over Budget
3402,8,4,3,61,1,Maharashtra,Nashik,Urban,Flooring,Luxury,Standard,4,4,2,6,Yes,Summer,728.45,121.98,101.57,605.59,17.66,163.71,3292.38,603655.97,62,1018902.92,Over Budget
5765,8,5,3,45,1,Kerala,Kochi,Urban,Electrical,Premium,Economy,6,5,8,4,Yes,Monsoon,516.86,87.26,72.36,426.28,14.08,114.81,2528.09,954677.82,67,1299686.66,Over Budget
5110,8,4,4,33,0,Gujarat,Rajkot,Urban,Plumbing,Economy,Standard,8,7,6,7,Yes,Winter,339.59,60.07,51.92,279.71,9.33,80.22,1662.61,154172.4,41,179118.4,Within Budget
3408,8,4,2,73,0,West Bengal,Howrah,Urban,Kitchen,Premium,Economy,3,1,1,5,Yes,Winter,481.76,85.86,68.36,402.69,12.79,106.42,2279.94,530961.16,64,803557.23,Over Budget
3214,8,4,2,46,0,Gujarat,Surat,Urban,Full,Luxury,Standard,5,4,6,6,No,Winter,617.96,111.84,95.61,566.68,17.21,143.7,3203.12,370014.34,96,724469.81,Within Budget
5061,8,5,3,31,1,Kerala,Thiruvananthapuram,Rural,Flooring,Economy,Premium,8,9,5,8,Yes,Winter,361.99,61.9,51.74,289.89,9.09,81.17,1702.39,404350.12,54,517626.54,Within Budget
2317,6,4,1,19,0,Telangana,Warangal,Rural,Kitchen,Premium,Standard,10,10,10,10,No,Summer,495.19,89.91,67.02,421.37,12.83,103.2,2408.2,139860.84,43,265890.09,Within Budget
3174,7,4,2,36,0,Karnataka,Mysuru,Urban,Flooring,Standard,Standard,6,6,5,5,Yes,Summer,386.92,74.8,60.47,338.38,10.55,92.87,1814.79,364631.79,65,391318.99,Within Budget
1364,3,1,2,53,0,Telangana,Nizamabad,Semi-Urban,Full,Luxury,Economy,6,3,7,3,Yes,Monsoon,641.5,113.18,89.5,522.41,16.57,144.94,2874.38,173010.53,113,367668.74,Over Budget
4445,8,5,3,4,0,Telangana,Hyderabad,Urban,Flooring,Standard,Premium,10,9,8,8,No,Summer,398.92,71.94,56.14,337.85,10.55,90.26,1902.66,414228.69,51,620918.75,Within Budget
5763,8,4,3,24,1,Tamil Nadu,Coimbatore,Semi-Urban,Exterior,Standard,Economy,10,9,6,9,No,Winter,382.0,68.09,55.72,324.06,10.71,89.06,1866.26,393317.07,55,605848.97,Within Budget
1213,4,2,1,78,0,Delhi,New Delhi,Urban,Electrical,Luxury,Premium,1,3,2,3,Yes,Summer,706.2,124.38,102.56,616.39,18.54,159.14,3423.81,232865.96,60,455509.81,Over Budget
3128,6,3,3,47,1,Delhi,New Delhi,Urban,Kitchen,Standard,Standard,5,8,6,8,Yes,Summer,447.99,81.23,63.77,382.65,11.81,105.01,2036.66,449626.65,65,567764.63,Within Budget
3673,7,3,3,41,0,Maharashtra,Nagpur,Rural,Electrical,Standard,Economy,7,4,4,4,Yes,Summer,453.65,80.17,60.41,361.87,11.37,101.17,2088.15,427256.15,47,715893.57,Over Budget
5701,8,5,3,52,1,West Bengal,Siliguri,Urban,Exterior,Standard,Standard,7,3,3,6,No,Winter,370.93,66.1,56.63,335.77,10.37,82.08,1850.09,852706.05,62,1074413.48,Over Budget
5970,8,4,3,16,0,Karnataka,Bengaluru,Rural,Roofing,Standard,Standard,7,8,7,7,Yes,Summer,393.19,71.97,59.64,321.41,10.56,86.93,1854.05,579474.25,73,782132.9,Over Budget
1775,5,2,2,30,0,Rajasthan,Kota,Semi-Urban,Bathroom,Standard,Premium,9,8,9,7,Yes,Summer,383.31,69.07,55.36,321.22,9.42,86.07,1688.06,174091.76,38,248601.55,Over Budget
3948,8,4,2,17,0,Uttar Pradesh,Kanpur,Semi-Urban,Bathroom,Economy,Standard,9,8,10,9,No,Winter,296.63,55.91,42.71,268.3,7.71,65.2,1432.98,274515.44,48,430207.37,Within Budget
432,2,2,1,29,0,Rajasthan,Udaipur,Urban,Kitchen,Premium,Economy,7,7,10,9,No,Summer,471.03,80.94,66.52,385.04,12.44,104.72,2275.41,43740.43,47,57898.02,Within Budget
4186,8,5,3,63,1,Kerala,Kannur,Urban,Kitchen,Economy,Standard,5,4,5,4,Yes,Monsoon,337.49,64.87,49.35,296.8,9.03,80.03,1646.48,787576.23,76,862877.5,Over Budget
5715,8,4,3,60,1,Gujarat,Ahmedabad,Semi-Urban,Electrical,Standard,Economy,3,2,4,3,Yes,Summer,420.54,70.93,55.71,323.71,10.42,89.83,1813.72,763885.38,71,1184515.06,Over Budget
1376,3,1,2,70,1,Rajasthan,Udaipur,Urban,Kitchen,Standard,Standard,5,2,2,4,No,Monsoon,354.6,68.16,55.19,321.69,9.64,81.61,1658.96,231663.58,68,315850.7,Over Budget
4803,8,5,4,10,1,Uttar Pradesh,Varanasi,Rural,Kitchen,Standard,Standard,7,9,8,8,No,Winter,351.87,64.14,52.52,310.52,9.45,83.87,1626.26,364631.03,62,524497.6,Over Budget
2223,4,3,2,71,1,West Bengal,Howrah,Semi-Urban,Bathroom,Economy,Standard,5,2,4,5,No,Winter,322.42,55.94,45.91,276.08,8.66,74.51,1524.99,294319.18,56,424751.61,Over Budget
913,3,1,1,12,1,Delhi,New Delhi,Semi-Urban,Flooring,Economy,Economy,9,10,8,10,Yes,Winter,385.03,65.44,53.58,336.32,10.41,83.07,1799.55,101662.68,35,165304.94,Over Budget
5553,8,5,3,23,1,Rajasthan,Udaipur,Urban,Electrical,Premium,Premium,9,9,8,8,No,Summer,457.52,81.23,69.64,369.02,11.87,102.67,2190.35,609590.05,52,978992.45,Over Budget
3166,6,3,3,6,0,Telangana,Nizamabad,Rural,Electrical,Standard,Standard,9,10,10,10,No,Winter,401.72,72.15,56.83,322.0,9.72,89.02,1777.1,228764.63,37,310616.06,Within Budget
4223,8,5,4,29,0,Rajasthan,Kota,Semi-Urban,Plumbing,Premium,Standard,9,8,6,10,No,Summer,455.26,79.94,68.79,400.25,11.57,107.94,2082.57,111167.04,39,144087.09,Over Budget
1167,4,3,1,53,0,West Bengal,Howrah,Semi-Urban,Kitchen,Premium,Standard,4,6,3,3,Yes,Monsoon,464.52,81.45,69.05,382.78,12.92,104.13,2242.5,150773.44,69,201368.51,Over Budget
1175,4,3,1,69,1,Maharashtra,Mumbai,Urban,Full,Premium,Standard,5,3,5,4,Yes,Monsoon,562.14,97.94,81.11,441.71,14.75,126.61,2520.15,196986.4,123,275800.52,Over Budget
2665,5,2,2,30,1,Kerala,Kozhikode,Rural,Electrical,Standard,Standard,9,9,6,7,No,Monsoon,394.5,70.82,59.78,342.04,10.65,94.04,1980.98,265328.57,45,465057.81,Over Budget
1842,3,2,2,75,1,West Bengal,Kolkata,Urban,Bathroom,Economy,Standard,5,5,1,5,No,Winter,335.04,55.14,44.57,281.41,8.18,68.93,1547.85,295569.75,51,361137.4,Over Budget
4545,8,4,3,70,1,Telangana,Hyderabad,Rural,Electrical,Standard,Standard,5,5,2,3,No,Monsoon,401.52,69.07,57.25,329.07,9.74,88.67,1833.16,555717.31,69,828662.29,Over Budget
4694,8,4,3,6,0,Maharashtra,Nagpur,Urban,Flooring,Standard,Premium,9,10,9,10,No,Winter,432.48,81.76,61.82,383.64,11.29,94.07,1970.05,540372.77,49,756706.22,Within Budget
4322,8,4,4,67,1,West Bengal,Durgapur,Urban,Plumbing,Standard,Standard,2,3,3,4,Yes,Monsoon,370.07,67.88,52.83,314.01,9.63,84.28,1776.71,205745.35,58,223262.72,Over Budget
4029,8,5,4,30,0,Maharashtra,Mumbai,Urban,Roofing,Standard,Economy,7,8,7,9,No,Summer,420.25,79.21,61.26,363.01,12.07,94.57,2067.86,610195.88,63,754573.32,Over Budget
2120,5,3,2,78,0,West Bengal,Howrah,Urban,Roofing,Economy,Standard,4,5,2,5,Yes,Summer,310.76,60.53,48.17,270.98,8.6,75.07,1497.98,386246.16,67,413443.47,Over Budget
1415,3,2,1,39,1,Gujarat,Rajkot,Semi-Urban,Painting,Economy,Economy,9,6,5,8,No,Summer,334.71,64.28,50.24,287.9,8.97,75.04,1617.69,84649.02,25,154810.04,Within Budget
5389,8,4,3,60,1,Tamil Nadu,Coimbatore,Urban,Exterior,Economy,Premium,5,6,3,2,No,Summer,326.91,57.04,47.9,287.6,8.81,73.24,1622.77,759454.96,67,741980.96,Within Budget
5020,8,5,4,80,0,Kerala,Thiruvananthapuram,Semi-Urban,Interior,Standard,Standard,3,1,3,2,Yes,Monsoon,406.07,73.47,61.89,343.16,10.76,95.38,1896.2,849005.89,82,1052856.45,Over Budget
1040,1,1,1,38,1,Delhi,New Delhi,Semi-Urban,Electrical,Standard,Standard,6,7,9,5,Yes,Monsoon,434.17,77.56,65.42,377.83,11.91,99.63,2018.28,152133.52,47,197863.84,Over Budget
1120,2,2,1,51,0,Kerala,Kochi,Rural,Painting,Standard,Standard,4,7,5,5,Yes,Monsoon,397.05,73.61,61.3,334.86,11.15,90.99,1861.32,122787.19,47,212392.64,Over Budget
2142,6,3,2,31,0,Gujarat,Vadodara,Semi-Urban,Painting,Standard,Standard,8,7,8,5,No,Monsoon,382.79,74.62,58.3,337.57,10.1,91.17,1849.21,182206.41,42,363058.22,Over Budget
857,3,1,1,78,1,Telangana,Nizamabad,Semi-Urban,Interior,Economy,Economy,3,2,2,5,Yes,Monsoon,327.66,58.64,47.36,269.47,8.84,75.61,1503.05,136299.41,63,180662.64,Over Budget
3931,8,4,3,63,0,Uttar Pradesh,Agra,Semi-Urban,Bathroom,Luxury,Premium,6,5,3,6,Yes,Monsoon,579.36,106.94,78.62,467.95,15.74,122.43,2832.55,431385.3,73,775898.71,Over Budget
2521,6,4,3,14,0,Maharashtra,Pune,Semi-Urban,Full,Economy,Economy,10,7,10,8,Yes,Winter,358.86,69.61,52.08,321.53,9.75,83.47,1708.27,205997.22,84,244499.38,Within Budget
3796,8,5,3,20,1,Karnataka,Belagavi,Urban,Painting,Premium,Economy,8,6,10,7,Yes,Winter,516.35,85.89,72.62,419.03,12.52,115.98,2259.34,401989.73,43,757050.47,Within Budget
3185,8,5,3,33,0,Tamil Nadu,Tiruchirappalli,Urban,Flooring,Standard,Economy,9,5,7,8,Yes,Winter,404.03,68.76,55.98,340.17,9.98,86.85,1858.14,280049.52,51,393583.7,Within Budget
1194,4,2,1,9,0,Uttar Pradesh,Noida,Semi-Urban,Kitchen,Luxury,Economy,10,8,10,10,Yes,Monsoon,565.55,97.38,85.56,496.39,14.99,133.6,2765.19,91943.58,50,193221.98,Within Budget
2963,6,3,2,5,1,Gujarat,Rajkot,Semi-Urban,Full,Standard,Standard,10,10,10,10,No,Monsoon,384.64,73.0,61.02,333.17,10.29,91.19,1866.41,287794.4,114,356064.52,Within Budget
1419,4,2,2,48,1,Delhi,New Delhi,Urban,Kitchen,Economy,Standard,7,8,7,6,No,Winter,394.33,71.59,57.57,316.99,10.16,85.19,1790.48,203653.81,48,279566.29,Over Budget
1883,4,2,2,72,1,Gujarat,Ahmedabad,Semi-Urban,Roofing,Standard,Standard,1,2,3,3,Yes,Winter,395.99,70.16,60.81,347.94,10.7,88.92,1837.51,369459.73,65,437603.38,Over Budget
5039,8,4,3,29,1,Telangana,Nizamabad,Urban,Roofing,Premium,Premium,7,6,7,8,Yes,Monsoon,482.15,87.32,73.47,402.6,12.16,112.2,2360.37,862021.02,95,1222844.18,Over Budget
3766,8,5,3,44,0,West Bengal,Howrah,Rural,Painting,Standard,Economy,8,8,7,8,No,Winter,364.36,66.01,57.73,319.53,10.05,83.77,1716.57,243320.39,41,527207.19,Over Budget
1615,4,2,2,12,1,Rajasthan,Jaipur,Semi-Urban,Full,Economy,Premium,9,9,8,10,Yes,Summer,320.11,54.03,44.1,252.26,8.19,67.49,1528.11,139845.53,71,189329.32,Over Budget
3779,7,4,3,56,1,Maharashtra,Nashik,Rural,Flooring,Standard,Standard,3,5,7,5,No,Summer,437.63,76.87,63.71,383.85,11.33,94.6,2093.41,497568.71,69,712768.05,Over Budget
3905,8,4,2,24,0,Rajasthan,Udaipur,Rural,Plumbing,Standard,Standard,8,7,8,8,Yes,Monsoon,381.16,63.55,53.77,299.38,9.85,83.96,1810.24,75765.4,43,101227.19,Over Budget
5915,8,4,3,50,1,West Bengal,Durgapur,Urban,Flooring,Luxury,Standard,3,7,3,4,No,Winter,605.25,105.39,91.91,529.61,15.32,140.45,2943.23,1012427.98,82,1240267.47,Within Budget
5894,8,5,4,25,1,Karnataka,Hubli,Urban,Painting,Economy,Standard,7,8,7,8,No,Winter,323.87,59.46,50.83,287.15,9.27,78.59,1607.97,512902.96,50,895747.33,Over Budget
4853,8,5,3,41,0,Karnataka,Mangaluru,Urban,Flooring,Standard,Premium,5,7,8,5,No,Winter,386.55,73.74,55.42,344.94,10.01,93.34,1928.61,859083.11,65,1039856.02,Over Budget
2194,5,3,2,69,0,Maharashtra,Pune,Rural,Flooring,Standard,Economy,4,6,2,6,No,Winter,454.12,75.79,65.32,376.0,11.22,102.45,2050.83,235289.76,58,378661.58,Over Budget
3522,8,4,2,5,0,Rajasthan,Kota,Semi-Urban,Electrical,Economy,Economy,10,8,10,10,Yes,Monsoon,301.19,56.43,45.83,267.57,8.16,69.18,1465.53,293503.43,45,423788.14,Over Budget
4371,8,4,4,6,1,Gujarat,Vadodara,Urban,Kitchen,Standard,Standard,9,10,10,10,No,Summer,403.95,68.74,59.37,328.1,10.8,94.06,1933.65,463998.51,55,602156.74,Within Budget
5242,8,5,4,55,1,Karnataka,Belagavi,Semi-Urban,Kitchen,Standard,Premium,4,7,4,5,No,Summer,402.87,74.55,57.88,350.02,10.01,85.12,1964.44,833627.73,68,978090.18,Over Budget
4272,8,5,4,22,0,Gujarat,Vadodara,Semi-Urban,Bathroom,Standard,Premium,7,9,10,9,Yes,Monsoon,386.35,72.63,59.47,323.91,11.12,87.1,1884.65,459253.13,65,681276.99,Over Budget
4961,8,4,4,50,1,Telangana,Warangal,Semi-Urban,Kitchen,Standard,Standard,4,3,7,4,No,Summer,392.09,67.63,53.83,330.46,9.91,86.23,1853.99,725430.6,62,744303.23,Over Budget
1937,4,2,1,16,1,Delhi,New Delhi,Urban,Kitchen,Standard,Economy,9,10,9,9,No,Summer,450.25,81.57,62.63,361.98,11.43,101.45,2105.03,250498.94,42,391140.33,Over Budget
1110,3,1,1,60,0,Gujarat,Rajkot,Rural,Full,Premium,Premium,2,6,6,2,Yes,Monsoon,507.67,92.5,69.81,409.13,13.63,113.73,2291.08,172310.42,125,278068.28,Over Budget
3100,6,4,3,79,1,Uttar Pradesh,Varanasi,Urban,Electrical,Standard,Standard,2,5,4,1,Yes,Summer,356.87,62.88,49.51,312.58,9.85,82.14,1747.09,558401.84,61,680474.01,Over Budget
5072,8,5,4,5,0,Gujarat,Surat,Semi-Urban,Electrical,Luxury,Economy,10,10,10,10,No,Monsoon,623.17,111.31,96.55,540.65,17.47,144.54,3120.06,476125.84,51,1241902.48,Over Budget
1063,2,2,1,61,1,Rajasthan,Jodhpur,Urban,Plumbing,Economy,Premium,2,6,2,6,Yes,Summer,303.61,57.16,43.57,273.45,8.27,67.2,1553.85,42882.43,50,55097.69,Over Budget
4257,8,4,3,16,0,Uttar Pradesh,Kanpur,Urban,Painting,Standard,Standard,10,10,8,10,Yes,Monsoon,350.57,61.6,51.75,293.83,9.05,75.91,1721.93,306605.85,52,614006.91,Within Budget
5161,8,4,3,1,1,Telangana,Warangal,Urban,Interior,Standard,Standard,10,10,10,8,No,Winter,391.58,72.33,54.13,322.27,10.65,87.86,1857.79,515917.42,43,804479.62,Over Budget
3276,7,4,2,28,1,Karnataka,Belagavi,Urban,Interior,Standard,Premium,10,7,10,9,Yes,Monsoon,387.28,70.11,60.25,349.15,10.67,90.25,1979.96,311406.76,50,474377.15,Within Budget
2016,3,1,1,55,1,Tamil Nadu,Madurai,Urban,Kitchen,Premium,Economy,7,4,3,3,No,Summer,494.89,90.89,73.66,404.47,12.29,109.23,2227.98,317556.59,58,363613.14,Within Budget
4341,8,4,3,15,1,West Bengal,Kolkata,Rural,Roofing,Standard,Economy,7,8,8,10,Yes,Summer,379.56,70.49,55.91,329.53,9.77,85.07,1779.08,391080.17,61,477183.5,Within Budget
3320,8,4,2,40,1,West Bengal,Siliguri,Semi-Urban,Interior,Standard,Economy,6,5,6,8,No,Summer,380.41,69.58,54.43,316.46,9.9,84.08,1862.68,360684.24,57,410819.45,Within Budget
3296,6,4,2,3,0,Rajasthan,Jaipur,Rural,Flooring,Standard,Premium,10,10,9,9,Yes,Winter,355.33,64.18,55.15,314.37,9.36,81.89,1791.31,249417.69,41,357858.92,Over Budget
1602,3,1,2,6,0,Tamil Nadu,Tiruchirappalli,Urban,Plumbing,Standard,Standard,10,10,10,10,Yes,Winter,393.91,71.7,59.17,340.83,10.22,88.48,1944.82,30389.13,23,35545.05,Within Budget
4908,8,4,4,2,0,Telangana,Nizamabad,Urban,Full,Premium,Economy,10,10,9,10,No,Winter,480.06,90.01,67.04,404.51,12.86,107.0,2192.56,509763.12,87,1069424.34,Over Budget
3131,7,4,3,71,0,Kerala,Thiruvananthapuram,Semi-Urban,Painting,Economy,Standard,1,1,3,5,No,Winter,344.58,61.44,48.92,290.08,8.87,76.86,1628.08,409335.52,59,513306.29,Over Budget
2633,5,3,2,17,0,Uttar Pradesh,Noida,Urban,Interior,Economy,Premium,7,9,10,9,No,Summer,314.68,54.0,43.89,257.86,7.84,70.97,1388.18,309411.56,44,380918.16,Over Budget
3341,6,3,2,52,0,Telangana,Hyderabad,Rural,Electrical,Standard,Economy,7,6,7,4,No,Winter,383.19,67.47,53.76,338.36,10.58,88.53,1762.96,342508.03,48,517078.58,Over Budget
2493,5,2,1,15,0,Kerala,Kozhikode,Urban,Full,Standard,Standard,9,7,9,8,Yes,Monsoon,405.78,75.01,56.94,350.55,10.48,92.69,2027.52,317192.33,103,423809.65,Over Budget
3673,7,3,3,54,1,Karnataka,Bengaluru,Rural,Interior,Standard,Economy,3,6,5,3,Yes,Summer,400.34,70.36,57.25,338.85,10.18,88.89,1822.16,499367.47,65,687750.28,Over Budget
1156,3,2,1,54,0,West Bengal,Siliguri,Urban,Electrical,Economy,Standard,3,5,6,7,No,Winter,332.13,58.94,49.04,282.6,8.75,73.0,1555.31,161201.16,45,201913.32,Over Budget
3694,8,4,2,43,1,Karnataka,Belagavi,Semi-Urban,Plumbing,Standard,Premium,7,5,6,4,No,Summer,386.32,71.71,59.26,328.05,10.45,87.03,1830.61,95629.94,41,133961.04,Over Budget
4631,8,5,4,60,0,Gujarat,Ahmedabad,Urban,Exterior,Economy,Premium,4,2,4,4,Yes,Summer,350.42,58.35,50.57,275.91,9.03,74.88,1648.86,965065.4,68,1166212.4,Over Budget
2996,8,5,2,13,0,Uttar Pradesh,Kanpur,Semi-Urban,Exterior,Economy,Standard,10,7,8,10,No,Winter,295.37,54.52,43.43,257.32,7.65,65.97,1398.18,199960.13,45,242525.84,Within Budget
1995,4,2,2,36,0,Karnataka,Bengaluru,Urban,Bathroom,Standard,Standard,7,7,9,9,Yes,Monsoon,389.38,73.51,59.34,333.25,10.58,91.82,1957.65,297362.71,53,396112.69,Over Budget
2377,5,2,1,77,0,Telangana,Nizamabad,Urban,Interior,Standard,Standard,4,1,3,3,Yes,Winter,398.82,69.41,53.93,340.1,9.87,86.75,1827.02,415481.54,52,467578.97,Over Budget
1807,3,2,2,24,1,Kerala,Kozhikode,Urban,Painting,Luxury,Economy,10,10,6,7,Yes,Summer,633.91,119.96,93.72,526.7,17.93,142.0,3072.61,151502.98,25,465375.2,Within Budget
1853,4,3,1,19,1,Kerala,Kochi,Semi-Urban,Electrical,Standard,Standard,7,10,9,9,No,Summer,401.83,74.92,57.97,340.32,11.07,94.09,1937.11,213328.76,41,327420.74,Over Budget
1265,4,3,1,3,1,Uttar Pradesh,Noida,Urban,Painting,Economy,Standard,9,10,10,10,No,Summer,310.57,55.75,44.95,254.08,7.95,69.34,1367.44,103234.95,23,164767.16,Within Budget
2668,6,4,2,21,0,West Bengal,Siliguri,Rural,Interior,Economy,Standard,9,6,9,6,No,Summer,337.16,58.72,47.04,261.12,8.32,71.74,1604.42,212707.91,42,239118.16,Within Budget
4037,8,5,4,49,1,Maharashtra,Pune,Urban,Bathroom,Standard,Economy,4,6,4,6,No,Monsoon,441.08,75.0,60.46,386.2,11.17,102.08,2000.77,911225.03,74,1115599.62,Over Budget
2133,6,3,2,25,1,West Bengal,Durgapur,Semi-Urban,Flooring,Standard,Standard,8,7,7,7,No,Summer,361.72,70.8,55.79,329.05,9.96,84.52,1772.77,199147.99,48,261405.32,Within Budget
4590,8,5,3,56,1,West Bengal,Kolkata,Urban,Painting,Standard,Economy,6,6,6,5,Yes,Winter,397.13,68.09,56.18,317.09,9.86,86.86,1859.17,544825.6,54,892272.28,Over Budget
